ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603583.SH,20250702,36.01,36.11,34.75,35.05,36.23,-1.18,-3.257,81330.99,287085.455
603583.SH,20250701,36.47,36.58,35.92,36.23,36.52,-0.29,-0.7941,55020.5,199209.925
603583.SH,20250630,36.25,36.7,36.07,36.52,36.09,0.43,1.1915,65267.97,237857.309
603583.SH,20250627,36.5,36.7,35.61,36.09,36.33,-0.24,-0.6606,77835.84,281672.849
603583.SH,20250626,36.99,37.34,36.3,36.33,36.99,-0.66,-1.7843,103184.05,380012.94
603583.SH,20250625,36.05,37.0,36.05,36.99,36.18,0.81,2.2388,128483.59,469751.306
603583.SH,20250624,34.45,36.44,34.45,36.18,34.23,1.95,5.6968,143785.34,514371.261
603583.SH,20250623,33.29,34.3,33.29,34.23,33.75,0.48,1.4222,69394.19,236185.448
603583.SH,20250620,34.72,35.0,33.71,33.75,34.83,-1.08,-3.1008,78571.08,268178.409
603583.SH,20250619,34.5,35.85,34.41,34.83,34.65,0.18,0.5195,105740.0,372515.49
603583.SH,20250618,34.63,35.1,34.14,34.65,34.78,-0.13,-0.3738,64634.97,223412.142
603583.SH,20250617,34.94,35.3,34.62,34.78,35.0,-0.22,-0.6286,49267.22,171737.353
603583.SH,20250616,34.99,35.29,34.8,35.0,34.99,0.01,0.0286,47810.12,167204.011
603583.SH,20250613,35.63,35.88,34.88,34.99,35.92,-0.93,-2.5891,64598.79,227584.432
603583.SH,20250612,35.86,36.3,35.79,35.92,36.13,-0.21,-0.5812,54744.98,197364.264
603583.SH,20250611,35.81,36.4,35.68,36.13,35.83,0.3,0.8373,70715.33,255490.738
603583.SH,20250610,36.91,37.06,35.0,35.83,36.98,-1.15,-3.1098,117975.4,422457.579
603583.SH,20250609,36.92,37.5,36.8,36.98,36.89,0.09,0.244,80284.4,297936.503
603583.SH,20250606,37.7,37.7,36.74,36.89,37.93,-1.04,-2.7419,79982.86,295935.841
603583.SH,20250605,36.94,38.85,36.4,38.23,36.81,1.42,3.8576,134027.6,505822.73
603583.SH,20250604,36.41,36.98,36.21,36.81,36.36,0.45,1.2376,69025.67,252898.969
603583.SH,20250603,36.0,36.75,35.74,36.36,36.38,-0.02,-0.055,56939.43,207254.845
603583.SH,20250530,37.4,37.4,36.18,36.38,37.74,-1.36,-3.6036,85685.94,312976.417
603583.SH,20250529,37.61,38.37,37.58,37.74,37.62,0.12,0.319,87079.42,329881.167
603583.SH,20250528,37.54,38.48,37.07,37.62,37.33,0.29,0.7769,79369.88,300028.634
603583.SH,20250527,38.26,38.26,37.23,37.33,38.54,-1.21,-3.1396,82847.54,310722.949
603583.SH,20250526,38.52,38.58,37.93,38.54,38.56,-0.02,-0.0519,68781.6,263147.3
603583.SH,20250523,38.45,40.18,38.18,38.56,38.5,0.06,0.1558,117144.39,458055.494
603583.SH,20250522,39.22,39.58,38.45,38.5,39.27,-0.77,-1.9608,66831.86,260044.611
603583.SH,20250521,39.59,39.76,38.7,39.27,39.67,-0.4,-1.0083,78698.5,308133.194
603583.SH,20250520,38.77,40.48,38.36,39.67,38.85,0.82,2.1107,128213.9,508657.972
603583.SH,20250519,39.9,39.9,38.1,38.85,39.93,-1.08,-2.7047,104680.86,405275.992
603583.SH,20250516,39.7,40.79,39.7,39.93,39.69,0.24,0.6047,120521.31,485306.518
