ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603666.SH,20250702,33.7,33.84,33.3,33.43,33.87,-0.44,-1.2991,30078.0,100600.232
603666.SH,20250701,34.3,34.3,33.62,33.87,34.24,-0.37,-1.0806,32976.0,111667.526
603666.SH,20250630,34.0,34.41,33.83,34.24,34.0,0.24,0.7059,32631.59,111492.219
603666.SH,20250627,34.4,34.66,33.85,34.0,34.31,-0.31,-0.9035,39253.32,133899.408
603666.SH,20250626,34.93,35.3,34.3,34.31,34.93,-0.62,-1.775,49051.89,170148.079
603666.SH,20250625,34.4,34.94,34.2,34.93,34.38,0.55,1.5998,49878.2,172446.685
603666.SH,20250624,33.35,34.74,33.35,34.38,33.23,1.15,3.4607,58016.4,198453.57
603666.SH,20250623,32.91,33.39,32.6,33.23,33.47,-0.24,-0.7171,56931.66,188087.335
603666.SH,20250620,35.06,35.06,33.25,33.47,34.85,-1.38,-3.9598,64069.6,216888.803
603666.SH,20250619,35.25,36.07,34.68,34.85,35.23,-0.38,-1.0786,63828.21,226122.988
603666.SH,20250618,34.54,35.5,34.25,35.23,34.57,0.66,1.9092,55398.66,194075.807
603666.SH,20250617,35.4,35.71,34.1,34.57,35.8,-1.23,-3.4358,85965.07,299359.433
603666.SH,20250616,36.3,37.16,35.55,35.8,36.44,-0.64,-1.7563,94452.14,340914.047
603666.SH,20250613,37.35,38.0,36.3,36.44,37.72,-1.28,-3.3934,98418.2,363879.003
603666.SH,20250612,36.7,37.97,36.43,37.72,36.83,0.89,2.4165,106041.38,396142.573
603666.SH,20250611,35.94,37.58,35.59,36.83,36.3,0.53,1.4601,98403.98,360978.67
603666.SH,20250610,36.6,37.5,35.62,36.3,37.2,-0.9,-2.4194,112617.4,409793.221
603666.SH,20250609,37.0,38.0,36.1,37.2,36.07,1.13,3.1328,138201.96,514661.464
603666.SH,20250606,36.35,37.63,35.33,36.07,36.52,-0.45,-1.2322,105763.8,384331.897
603666.SH,20250605,35.26,36.88,35.05,36.52,35.35,1.17,3.3098,119364.8,431555.063
603666.SH,20250604,33.98,36.46,33.65,35.35,33.46,1.89,5.6485,97833.91,340318.266
603666.SH,20250603,33.68,34.12,33.13,33.46,33.72,-0.26,-0.7711,33294.4,111899.445
603666.SH,20250530,33.8,34.56,33.21,33.72,33.72,0.0,0.0,51527.25,174787.532
603666.SH,20250529,33.55,33.73,33.0,33.72,33.5,0.22,0.6567,52534.0,175801.575
603666.SH,20250528,33.17,33.99,32.8,33.5,33.11,0.39,1.1779,45082.19,150484.195
603666.SH,20250527,33.45,33.65,32.93,33.11,33.44,-0.33,-0.9868,32050.0,106475.984
603666.SH,20250526,33.09,33.46,32.6,33.44,33.35,0.09,0.2699,40167.0,133086.096
603666.SH,20250523,33.81,34.2,33.0,33.35,33.82,-0.47,-1.3897,54505.81,183161.536
603666.SH,20250522,33.42,34.3,33.42,33.82,33.98,-0.16,-0.4709,41122.0,139693.771
603666.SH,20250521,34.71,35.0,33.16,33.98,35.43,-1.45,-4.0926,95253.0,323020.395
603666.SH,20250520,36.0,36.03,34.9,35.43,36.18,-0.75,-2.073,57490.35,203348.398
603666.SH,20250519,37.56,37.59,35.9,36.18,37.66,-1.48,-3.9299,87184.44,316752.773
603666.SH,20250516,36.51,37.9,36.12,37.66,36.94,0.72,1.9491,112188.0,420594.373
603666.SH,20250515,36.08,37.5,35.69,36.94,36.35,0.59,1.6231,91579.2,337043.633
603666.SH,20250514,36.76,37.29,36.27,36.35,36.75,-0.4,-1.0884,69664.08,255363.493
603666.SH,20250513,38.48,38.48,36.7,36.75,37.79,-1.04,-2.7521,88710.0,330480.689
603666.SH,20250512,36.65,38.69,36.62,37.79,36.22,1.57,4.3346,161165.56,606168.525
603666.SH,20250509,36.51,36.85,35.07,36.22,36.51,-0.29,-0.7943,87069.0,311941.917
603666.SH,20250508,36.3,37.15,36.01,36.51,36.15,0.36,0.9959,80477.03,294638.582
603666.SH,20250507,37.26,37.49,35.8,36.15,37.09,-0.94,-2.5344,106313.2,386900.87
603666.SH,20250506,36.6,37.5,35.8,37.09,36.89,0.2,0.5422,151353.52,555065.445
603666.SH,20250430,34.88,37.15,34.55,36.89,34.56,2.33,6.7419,140516.48,504834.175
603666.SH,20250429,33.25,35.23,32.92,34.56,33.5,1.06,3.1642,110167.65,379023.177
603666.SH,20250428,33.0,33.9,32.48,33.5,33.83,-0.33,-0.9755,85889.96,285024.242
603666.SH,20250425,32.0,34.5,31.3,33.83,31.85,1.98,6.2166,125590.83,417878.344
603666.SH,20250424,32.38,33.24,31.71,31.85,32.51,-0.66,-2.0301,66689.86,215846.36
603666.SH,20250423,31.1,32.88,31.1,32.51,30.83,1.68,5.4492,100460.0,322770.979
603666.SH,20250422,32.34,32.34,30.71,30.83,32.29,-1.46,-4.5215,81265.0,254135.845
603666.SH,20250421,31.65,32.48,31.0,32.29,31.89,0.4,1.2543,68955.0,220574.755
603666.SH,20250418,32.16,32.59,31.6,31.89,32.28,-0.39,-1.2082,47778.49,152730.335
603666.SH,20250417,32.31,33.15,32.2,32.28,32.53,-0.25,-0.7685,60943.8,198961.204
